-O0,1024,0.00331371
-O0,1024,0.0034102
-O0,1024,0.00264134
-O0,1024,0.002612
-O0,1024,0.00251076
-O0,1024,0.00264565
-O0,1024,0.00251544
-O0,1024,0.00255029
-O0,1024,0.00252412
-O0,1024,0.00253048
-O0,1024,0.00255359
-O0,1024,0.00256815
-O0,1024,0.00262607
-O0,1024,0.0025304
-O0,1024,0.00265583
-O0,1024,0.00260409
-O0,1024,0.00256757
-O0,1024,0.0025197
-O0,1024,0.00252333
-O0,1024,0.00252676
-O0,1024,0.00254643
-O0,1024,0.00266642
-O0,1024,0.00254107
-O0,1024,0.00285421
-O0,1024,0.00254298
-O0,1024,0.00252887
-O0,1024,0.00257965
-O0,1024,0.00256767
-O0,1024,0.0025313
-O0,1024,0.00252242
-O0,1024,0.00252225
-O0,1024,0.00253985
-O0,1024,0.00251373
-O0,1024,0.0025637
-O0,1024,0.00253251
-O0,1024,0.00252764
-O0,1024,0.00251653
-O0,1024,0.00252754
-O0,1024,0.00252953
-O0,1024,0.00257571
-O0,1024,0.00254422
-O0,1024,0.00252354
-O0,1024,0.00252248
-O0,1024,0.00252232
-O0,1024,0.00251492
-O0,1024,0.00253328
-O0,1024,0.00256785
-O0,1024,0.00253964
-O0,1024,0.00254686
-O0,1024,0.00251906
-O0,1024,0.00251887
-O0,1024,0.00254482
-O0,1024,0.00271689
-O0,1024,0.00259678
-O0,1024,0.00256643
-O0,1024,0.00258434
-O0,1024,0.0025716
-O0,1024,0.00265174
-O0,1024,0.00252014
-O0,1024,0.00254285
-O0,1024,0.00252962
-O0,1024,0.00253641
-O0,1024,0.0026225
-O0,1024,0.00259783
-O0,1024,0.0025542
-O0,1024,0.00251887
-O0,1024,0.00252736
-O0,1024,0.00260737
-O0,1024,0.00263679
-O0,1024,0.00254078
-O0,1024,0.0025315
-O0,1024,0.00251686
-O0,1024,0.00253343
-O0,1024,0.00260583
-O0,1024,0.00259472
-O0,1024,0.00251752
-O0,1024,0.00251206
-O0,1024,0.00253599
-O0,1024,0.00251205
-O0,1024,0.00280577
-O0,1024,0.00250879
-O0,1024,0.00284949
-O0,1024,0.00250942
-O0,1024,0.00252198
-O0,1024,0.00254367
-O0,1024,0.00254061
-O0,1024,0.00254241
-O0,1024,0.00252208
-O0,1024,0.00250711
-O0,1024,0.00251758
-O0,1024,0.00253066
-O0,1024,0.00255331
-O0,1024,0.0025566
-O0,1024,0.00250965
-O0,1024,0.00255113
-O0,1024,0.0025109
-O0,1024,0.00252594
-O0,1024,0.0025059
-O0,1024,0.00255445
-O0,1024,0.00251225
-O1,1024,0.00192853
-O1,1024,0.00176524
-O1,1024,0.00119137
-O1,1024,0.00121346
-O1,1024,0.00153706
-O1,1024,0.00118683
-O1,1024,0.00114106
-O1,1024,0.00116605
-O1,1024,0.00113733
-O1,1024,0.00114181
-O1,1024,0.00114223
-O1,1024,0.0011448
-O1,1024,0.00143361
-O1,1024,0.00119821
-O1,1024,0.00114555
-O1,1024,0.00115062
-O1,1024,0.00145869
-O1,1024,0.0012057
-O1,1024,0.00118531
-O1,1024,0.00114136
-O1,1024,0.0011811
-O1,1024,0.00113963
-O1,1024,0.00114302
-O1,1024,0.00114185
-O1,1024,0.00117489
-O1,1024,0.00115556
-O1,1024,0.00114221
-O1,1024,0.00146677
-O1,1024,0.0011604
-O1,1024,0.00118545
-O1,1024,0.00121146
-O1,1024,0.00129824
-O1,1024,0.00114623
-O1,1024,0.00121299
-O1,1024,0.00115234
-O1,1024,0.00114353
-O1,1024,0.00125127
-O1,1024,0.00118466
-O1,1024,0.00116162
-O1,1024,0.00115941
-O1,1024,0.00115926
-O1,1024,0.00114708
-O1,1024,0.00114445
-O1,1024,0.0012051
-O1,1024,0.00123269
-O1,1024,0.00136938
-O1,1024,0.00121999
-O1,1024,0.00118213
-O1,1024,0.00118413
-O1,1024,0.00114236
-O1,1024,0.00114504
-O1,1024,0.00114866
-O1,1024,0.00114452
-O1,1024,0.00115111
-O1,1024,0.00146213
-O1,1024,0.00127348
-O1,1024,0.00119294
-O1,1024,0.00117345
-O1,1024,0.00118306
-O1,1024,0.00121793
-O1,1024,0.00128094
-O1,1024,0.00116884
-O1,1024,0.00114059
-O1,1024,0.0012058
-O1,1024,0.00117078
-O1,1024,0.00114944
-O1,1024,0.00115488
-O1,1024,0.00115424
-O1,1024,0.00114699
-O1,1024,0.00121571
-O1,1024,0.00119993
-O1,1024,0.00118567
-O1,1024,0.0013274
-O1,1024,0.00131909
-O1,1024,0.00123379
-O1,1024,0.00123357
-O1,1024,0.00121238
-O1,1024,0.00120437
-O1,1024,0.00119267
-O1,1024,0.00117573
-O1,1024,0.00117705
-O1,1024,0.00118455
-O1,1024,0.00116533
-O1,1024,0.00118175
-O1,1024,0.00117123
-O1,1024,0.00116945
-O1,1024,0.00118917
-O1,1024,0.00117379
-O1,1024,0.00129932
-O1,1024,0.00133212
-O1,1024,0.00122995
-O1,1024,0.00117622
-O1,1024,0.00119837
-O1,1024,0.00121934
-O1,1024,0.00120399
-O1,1024,0.00122428
-O1,1024,0.00118332
-O1,1024,0.00121136
-O1,1024,0.00117765
-O1,1024,0.00117915
-O2,1024,0.00194426
-O2,1024,0.00132314
-O2,1024,0.000995718
-O2,1024,0.000999819
-O2,1024,0.000997679
-O2,1024,0.000996508
-O2,1024,0.0010012
-O2,1024,0.00100343
-O2,1024,0.00100853
-O2,1024,0.00100341
-O2,1024,0.00100568
-O2,1024,0.00100387
-O2,1024,0.000999549
-O2,1024,0.001005
-O2,1024,0.00101747
-O2,1024,0.00101109
-O2,1024,0.000993389
-O2,1024,0.00101061
-O2,1024,0.00100379
-O2,1024,0.0010602
-O2,1024,0.0010034
-O2,1024,0.000992709
-O2,1024,0.000997668
-O2,1024,0.0010018
-O2,1024,0.000991519
-O2,1024,0.000993869
-O2,1024,0.00101733
-O2,1024,0.00100844
-O2,1024,0.00100261
-O2,1024,0.00101664
-O2,1024,0.00101128
-O2,1024,0.00100772
-O2,1024,0.000998418
-O2,1024,0.000992669
-O2,1024,0.0010098
-O2,1024,0.00100069
-O2,1024,0.000996589
-O2,1024,0.000998929
-O2,1024,0.00100187
-O2,1024,0.00109953
-O2,1024,0.000999288
-O2,1024,0.00100401
-O2,1024,0.00100907
-O2,1024,0.000998808
-O2,1024,0.000990989
-O2,1024,0.000994959
-O2,1024,0.00100474
-O2,1024,0.00102786
-O2,1024,0.000996789
-O2,1024,0.0010004
-O2,1024,0.00102445
-O2,1024,0.000995619
-O2,1024,0.0010059
-O2,1024,0.000996869
-O2,1024,0.000997119
-O2,1024,0.00100139
-O2,1024,0.00100271
-O2,1024,0.0010014
-O2,1024,0.00100751
-O2,1024,0.000999629
-O2,1024,0.00102761
-O2,1024,0.00100619
-O2,1024,0.00101953
-O2,1024,0.000999689
-O2,1024,0.000998389
-O2,1024,0.000997249
-O2,1024,0.00100484
-O2,1024,0.000994488
-O2,1024,0.0010172
-O2,1024,0.000992249
-O2,1024,0.0010072
-O2,1024,0.00101067
-O2,1024,0.000998159
-O2,1024,0.00101065
-O2,1024,0.00102654
-O2,1024,0.000992499
-O2,1024,0.00100265
-O2,1024,0.000996389
-O2,1024,0.000995569
-O2,1024,0.00100474
-O2,1024,0.00100771
-O2,1024,0.00100757
-O2,1024,0.00100912
-O2,1024,0.00101443
-O2,1024,0.000998739
-O2,1024,0.000994628
-O2,1024,0.00100046
-O2,1024,0.000995529
-O2,1024,0.000996759
-O2,1024,0.000993019
-O2,1024,0.00100924
-O2,1024,0.000999269
-O2,1024,0.000995409
-O2,1024,0.00100315
-O2,1024,0.00100001
-O2,1024,0.000996019
-O2,1024,0.000999219
-O2,1024,0.000998089
-O2,1024,0.00103693
-O2,1024,0.000997779
-O3,1024,0.00261536
-O3,1024,0.00297639
-O3,1024,0.00182768
-O3,1024,0.00202897
-O3,1024,0.00191695
-O3,1024,0.00183893
-O3,1024,0.00181664
-O3,1024,0.00182797
-O3,1024,0.00182214
-O3,1024,0.00197438
-O3,1024,0.00193791
-O3,1024,0.00194698
-O3,1024,0.00207008
-O3,1024,0.00197889
-O3,1024,0.00197122
-O3,1024,0.00202123
-O3,1024,0.00192694
-O3,1024,0.0018195
-O3,1024,0.00184589
-O3,1024,0.00197209
-O3,1024,0.00194446
-O3,1024,0.00198257
-O3,1024,0.00185133
-O3,1024,0.00198046
-O3,1024,0.00191231
-O3,1024,0.00182112
-O3,1024,0.00182519
-O3,1024,0.00192618
-O3,1024,0.00180958
-O3,1024,0.0018148
-O3,1024,0.00184208
-O3,1024,0.00183779
-O3,1024,0.00181531
-O3,1024,0.00182535
-O3,1024,0.00183982
-O3,1024,0.00183007
-O3,1024,0.00191378
-O3,1024,0.00187607
-O3,1024,0.00185943
-O3,1024,0.00183375
-O3,1024,0.00188343
-O3,1024,0.00183573
-O3,1024,0.00229261
-O3,1024,0.00193461
-O3,1024,0.00184041
-O3,1024,0.00214681
-O3,1024,0.00181503
-O3,1024,0.00184099
-O3,1024,0.00180671
-O3,1024,0.00182223
-O3,1024,0.00184034
-O3,1024,0.00191224
-O3,1024,0.00186512
-O3,1024,0.00187326
-O3,1024,0.00183218
-O3,1024,0.00184086
-O3,1024,0.00182672
-O3,1024,0.00182538
-O3,1024,0.00191619
-O3,1024,0.00183551
-O3,1024,0.00185769
-O3,1024,0.00181301
-O3,1024,0.00183464
-O3,1024,0.00183115
-O3,1024,0.00193081
-O3,1024,0.0018467
-O3,1024,0.00192462
-O3,1024,0.00182343
-O3,1024,0.00183498
-O3,1024,0.00181047
-O3,1024,0.00188653
-O3,1024,0.00181256
-O3,1024,0.00185369
-O3,1024,0.00181353
-O3,1024,0.0018515
-O3,1024,0.00184615
-O3,1024,0.00187074
-O3,1024,0.00226984
-O3,1024,0.00186041
-O3,1024,0.00213863
-O3,1024,0.00183565
-O3,1024,0.00183205
-O3,1024,0.00184103
-O3,1024,0.00181777
-O3,1024,0.00196811
-O3,1024,0.00208039
-O3,1024,0.00224392
-O3,1024,0.00192354
-O3,1024,0.00182605
-O3,1024,0.00180768
-O3,1024,0.0018069
-O3,1024,0.00180846
-O3,1024,0.00185125
-O3,1024,0.00183212
-O3,1024,0.00191407
-O3,1024,0.0018377
-O3,1024,0.00184147
-O3,1024,0.00188143
-O3,1024,0.00183053
-O3,1024,0.00197267